Word,POS,Tag,TagGeneral,TagPos,TagId
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'AUX', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', 'all', 'year', 'round', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'DT', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', 'at', 'sunrise', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', 'at', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', 'during', 'autumn', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Mitchell', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'is', 'breathtaking', 'at', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'is', 'breathtaking', 'during', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'was', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'was', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Ngauruhoe', 'was', 'simply', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Olympus', 'is', 'breathtaking', 'during', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Olympus', 'is', 'breathtaking', 'in', 'autumn', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Olympus', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Olympus', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rainier', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rainier', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rainier', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'VBG', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rainier', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rinjani', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Robson', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Robson', 'is', 'truly', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rushmore', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Rushmore', 'was', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBD', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'absolutely', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'absolutely', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'RB', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'breathtaking', 'at', 'sunrise', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'breathtaking', 'in', 'the', 'winter', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
"['The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'breathtaking', '.', 'The', 'view', 'from', 'the', 'summit', 'of', 'Mount', 'Shasta', 'is', 'breathtaking', '.']","['DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'JJ', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOUNTAIN', 'MOUNTAIN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
